brand,series_l1,subseries,model,name,url,field,value
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Basic Event","Motion detection (support alarm triggering by specified target types (human and vehicle)),video tampering alarm,exception"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Linkage","Upload to FTP, notify surveillance center, trigger capture, send email"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Power","12 VDC ± 25%, 0.4 A, max. 5 W, Ø5.5. mm coaxial power plug\nPoE: 802.3af, Class 3, 36 V to 57 V, 0.2 A to 0.15 A, max. 6.5 W"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Material","Metal & Plastic"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Dimension","184.1 mm × 66 mm × 69.1 mm (7.3\" × 2.6\" × 2.7\")"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Package Dimension","216 mm × 121 mm × 118 mm (8.5\" × 4.8\" × 4.6\")"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","With Package Weight","Approx. 495 g (1.1 lb.)"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Storage Conditions","-30 °C to 60 °C (-22 °F to 140 °F). Humidity 95% or less (non-condensing)"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Startup And Operating Conditions","-30 °C to 60 °C (-22 °F to 140 °F). Humidity 95% or less (non-condensing)"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Language","English, Ukrainian"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","General Function","Heartbeat, anti-banding, mirror, password protection, password reset via email"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","EMC","FCC SDoC: 47 CFR Part 15, Subpart B\nCE-EMC: EN 55032: 2015, EN 61000-3-2:2019, EN 61000-3-3:2013+A1:2019, EN 50130-4: 2011+A1: 2014\nRCM: AS/NZS CISPR 32: 2015"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Safety","CB: IEC 62368-1:2014+A11\nCE-LVD: EN 62368-1:2014/A11:2017"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Environment","CE-RoHS (2011/65/EU)\nWEEE (2012/19/EU)\nReach (Regulation (EC) No 1907/2006)"
"hikvision","HiLook","Value Camera","IPC-B120HA","IPC-B120HA 2 MP MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha/","Protection","IP67 (IEC 60529-2013)"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Image Sensor","1/2.9\" Progressive Scan CMOS"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Max. Resolution","1920 × 1080"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Min. Illumination","Color: 0.005 Lux @ (F1.6, AGC ON),B/W: 0 Lux with IR"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Shutter Time","1/3 s to 1/100,000 s"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Day & Night","IR cut filter"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Angle Adjustment","Pan: 0° to 360°,tilt: 0° to 90°,rotate: 0° to 360°"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Lens Type","Fixed focal lens, 2.8 and 4 mm optional"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Focal Length & FOV","2.8 mm, horizontal FOV 103°, vertical FOV 56°, diagonal FOV 121°\n4 mm, horizontal FOV 83°, vertical FOV 44°, diagonal FOV 99°"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Lens Mount","M12"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Iris Type","Fixed"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Aperture","F1.6"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","DORI","2.8 mm, D: 45 m, O: 18 m, R: 9 m, I: 4 m\n4 mm, D: 56 m, O: 22 m, R: 11 m, I: 5 m"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Supplement Light Type","IR,White Light"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Supplement Light Range","Up to 30 m"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Smart Supplement Light","Yes"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","IR Wavelength","850 nm"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Main Stream","50 Hz: 25 fps (1920 × 1080, 1280 × 720)\n60 Hz: 30 fps (1920 × 1080, 1280 × 720)"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Sub-Stream","50 Hz: 25 fps (640 × 480, 640 × 360)\n60 Hz: 30 fps (640 × 480, 640 × 360)"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Video Compression","Main stream: H.265+/H.265/H.264+/H.264,\nSub-stream: H.265/H.264/MJPEG"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Video Bit Rate","32 Kbps to 8 Mbps"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","H.264 Type","Baseline Profile,Main Profile,High Profile"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","H.265 Type","Main Profile"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Bit Rate Control","CBR,VBR"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Region Of Interest (ROI)","1 fixed region for main stream"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Audio Type","Mono sound"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Audio Sampling Rate","8 kHz/16 kHz"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Environment Noise Filtering","Yes"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Audio Compression","G.711/G.722.1/G.726/MP2L2/PCM/AAC-LC"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Audio Bit Rate","64 Kbps (G.711ulaw/G.711alaw)/16 Kbps (G.722.1)/16 Kbps (G.726)/32 to 160 Kbps (MP2L2)/16 to 64 Kbps (AAC-LC)"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Security","Password protection, complicated password, watermark, basic and digest authentication for HTTP, WSSE and digest authentication for Open Network Video Interface, security audit log, host authentication (MAC address)"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Simultaneous Live View","Up to 6 channels"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","API","Open Network Video Interface (Profile S, Profile T, Profile G),ISAPI,SDK"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Protocols","TCP/IP, ICMP, DHCP, DNS, HTTP, RTP, RTSP, NTP, IGMP, IPv6, UDP, QoS, FTP, SMTP"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","User/Host","Up to 32 users\n3 user levels: administrator, operator, and user"
"hikvision","HiLook","Value Camera","IPC-B120HA-LUF-SL","IPC-B120HA-LUF/SL 2 MP Smart Hybrid Light MD 2.0 Fixed Bullet Network Camera","https://www.hikvision.com/en/products/HiLook-IP-Products/Network-Cameras/Value-Camera/ipc-b120ha-luf-sl/","Client","iVMS-4200,HiLookVision"
